case_id|page|lot|sell_order|type_prop|size1|size2|size3|price|tumbon|aumper|province|Law_Court_ID|deed_no|addrno|bit_time1|bit_time2|bit_time3|bit_time4|bit_time5|bit_time6|link|timestamp|lat|long|eva_unit
ผบ.2252/2563|45/18|วันเสาร์ 1/2565 - 1|72 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|35.1|2729700.0|ตลาดขวัญ (บางซื่อ)|เมืองนนทบุรี (ตลาดขวัญ)|นนทบุรี|101|194052|99/382|1  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|2  18/12/2564 ขายได้ 18/12/2564|3  08/01/2565 ขายได้ 18/12/2564|4  29/01/2565 ขายได้ 18/12/2564|5  19/02/2565 ขายได้ 18/12/2564|6  12/03/2565 ขายได้ 18/12/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2252&law_suit_year=2563&Law_Court_ID=101&deed_no=194052&addrno=99/382|2022-03-09 23:57:08.772440|13.8605308|100.50150768|35000
ผบ.5080/2562|45/19|วันเสาร์ 1/2565 - 1|74 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|73.6|3357250.0|พิมลราช|บางบัวทอง|นนทบุรี|101|142455|165/321|1  27/11/2564 งดขายส่งประกาศมิชอบ 27/11/2564|2  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|3  08/01/2565 ขายได้ 08/01/2565|4  29/01/2565 ขายได้ 08/01/2565|5  19/02/2565 ขายได้ 08/01/2565|6  12/03/2565 ขายได้ 08/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.5080&law_suit_year=2562&Law_Court_ID=101&deed_no=142455&addrno=165/321|2022-03-09 23:57:10.156095|13.91225037|100.44315924|25000
ผบ.10589/2558|45/20|วันเสาร์ 1/2565 - 1|75 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|16.0|824320.0|บางรักพัฒนา|บางบัวทอง|นนทบุรี|121|73239|222/76|1  27/11/2564 ขายได้ 27/11/2564|2  18/12/2564 ขายได้ 27/11/2564|3  08/01/2565 ขายได้ 27/11/2564|4  29/01/2565 ขายได้ 27/11/2564|5  19/02/2565 ขายได้ 27/11/2564|6  12/03/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.10589&law_suit_year=2558&Law_Court_ID=121&deed_no=73239&addrno=222/76|2022-03-09 23:57:12.343874|13.89563979|100.42900311|25000
ผบ.4137/2563|45/21|วันเสาร์ 1/2565 - 1|76 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|19.5|1160650.0|ลำโพ|บางบัวทอง|นนทบุรี|101|176849|109/94|1  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|2  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|3  08/01/2565 ขายได้ 08/01/2565|4  29/01/2565 ขายได้ 08/01/2565|5  19/02/2565 ขายได้ 08/01/2565|6  12/03/2565 ขายได้ 08/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4137&law_suit_year=2563&Law_Court_ID=101&deed_no=176849&addrno=109/94|2022-03-09 23:57:14.270670|13.97024476|100.41860472|nodetail
ผบE.240/2563|45/22|วันเสาร์ 1/2565 - 1|77 - 1|ห้องชุด|0|0|33.31|1665500.0|บางรักพัฒนา|บางบัวทอง|นนทบุรี|10|3040,185332,185333,185336|125/111|1  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|2  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|3  08/01/2565 ขายได้ 08/01/2565|4  29/01/2565 ขายได้ 08/01/2565|5  19/02/2565 ขายได้ 08/01/2565|6  12/03/2565 ขายได้ 08/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BAE.240&law_suit_year=2563&Law_Court_ID=010&deed_no=3040,185332,185333-185336&addrno=125/111|2022-03-09 23:57:17.500713|13.88808398|100.41093399|nodetail
ผบ.2328/2563|45/23|วันเสาร์ 1/2565 - 1|78 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|24.0|1801125.0|บางกร่าง|เมืองนนทบุรี|นนทบุรี|101|235333|106/55|1  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|2  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|3  08/01/2565 งดขายไม่มีผู้สู้ราคา 08/01/2565|4  29/01/2565 ขายได้ 29/01/2565|5  19/02/2565 ขายได้ 29/01/2565|6  12/03/2565 ขายได้ 29/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2328&law_suit_year=2563&Law_Court_ID=101&deed_no=235333&addrno=106/55|2022-03-09 23:57:19.505296|13.85827268|100.44411596|32000
ผบ.3558/2563|45/24|วันเสาร์ 1/2565 - 1|79 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|19.7|1343630.0|บางรักพัฒนา|บางบัวทอง|นนทบุรี|101|156068|99/130|1  27/11/2564 ขายได้ 27/11/2564|2  18/12/2564 ขายได้ 27/11/2564|3  08/01/2565 ขายได้ 27/11/2564|4  29/01/2565 ขายได้ 27/11/2564|5  19/02/2565 ขายได้ 27/11/2564|6  12/03/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3558&law_suit_year=2563&Law_Court_ID=101&deed_no=156068&addrno=99/130|2022-03-09 23:57:21.672740|13.9096133|100.39956489|18000
ผบ.18588/2562|45/25|วันเสาร์ 1/2565 - 1|80 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.0|768800.0|บางบัวทอง|บางบัวทอง|นนทบุรี|121|84842|14/316|1  27/11/2564 โจทก์แถลงงดขาย 27/11/2564|2  18/12/2564 โจทก์แถลงงดขาย 18/12/2564|3  08/01/2565 โจทก์แถลงงดขาย 08/01/2565|4  29/01/2565 โจทก์แถลงงดขาย 29/01/2565|5  19/02/2565 โจทก์แถลงงดขาย 19/02/2565|6  12/03/2565 โจทก์แถลงงดขาย 12/03/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.18588&law_suit_year=2562&Law_Court_ID=121&deed_no=84842&addrno=14/316|2022-03-09 23:57:23.365118|13.93499941|100.40882021|18000
ผบ.13781/2563|45/26|วันเสาร์ 1/2565 - 1|81 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.8|980740.0|บางกร่าง|เมืองนนทบุรี|นนทบุรี|121|191260|100/101|1  27/11/2564 ถอนการยึด 27/11/2564|2  18/12/2564 ถอนการยึด 18/12/2564|3  08/01/2565 ถอนการยึด 08/01/2565|4  29/01/2565 ถอนการยึด 29/01/2565|5  19/02/2565 ถอนการยึด 19/02/2565|6  12/03/2565 ถอนการยึด 12/03/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.13781&law_suit_year=2563&Law_Court_ID=121&deed_no=191260&addrno=100/101|2022-03-09 23:57:24.853489|13.84205876|100.45097641|25000
ผบ.312/2561|45/27|วันเสาร์ 1/2565 - 1|82 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|37.0|3041000.0|ปลายบาง|บางกรวย|นนทบุรี|101|21526|55/218|1  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|2  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|3  08/01/2565 งดขายไม่มีผู้สู้ราคา 08/01/2565|4  29/01/2565 ขายได้ 29/01/2565|5  19/02/2565 ขายได้ 29/01/2565|6  12/03/2565 ขายได้ 29/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.312&law_suit_year=2561&Law_Court_ID=101&deed_no=21526&addrno=55/218|2022-03-09 23:57:26.716178|13.82531356|100.39763571|20000
ผบ.2339/2563|45/28|วันเสาร์ 1/2565 - 1|83 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|20.0|1119800.0|บางพูด|ปากเกร็ด|นนทบุรี|101|157885|43/437|1  27/11/2564 งดขาย 27/11/2564|2  18/12/2564 งดขาย 18/12/2564|3  08/01/2565 งดขาย 08/01/2565|4  29/01/2565 งดขาย 29/01/2565|5  19/02/2565 งดขาย 19/02/2565|6  12/03/2565 งดขาย 12/03/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2339&law_suit_year=2563&Law_Court_ID=101&deed_no=157885&addrno=43/437|2022-03-09 23:57:28.351817|13.91500687|100.51566392|nodetail
ผบE.4488/2563|45/29|วันเสาร์ 1/2565 - 1|84 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|17.5|1247300.0|พิมลราช|บางบัวทอง|นนทบุรี|121|197510|188/58|1  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|2  18/12/2564 ขายได้ 18/12/2564|3  08/01/2565 ขายได้ 18/12/2564|4  29/01/2565 ขายได้ 18/12/2564|5  19/02/2565 ขายได้ 18/12/2564|6  12/03/2565 ขายได้ 18/12/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BAE.4488&law_suit_year=2563&Law_Court_ID=121&deed_no=197510&addrno=188/58|2022-03-09 23:57:29.845573|13.93256786|100.36980673|20000
ผบE.218/2563|45/30|วันเสาร์ 1/2565 - 1|85 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.0|1285560.0|เสาธงหิน|บางใหญ่|นนทบุรี|121|113632|119/115|1  27/11/2564 ถอนการยึด 27/11/2564|2  18/12/2564 ถอนการยึด 18/12/2564|3  08/01/2565 ถอนการยึด 08/01/2565|4  29/01/2565 ถอนการยึด 29/01/2565|5  19/02/2565 ถอนการยึด 19/02/2565|6  12/03/2565 ถอนการยึด 12/03/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BAE.218&law_suit_year=2563&Law_Court_ID=121&deed_no=113632&addrno=119/115|2022-03-09 23:57:31.458543|13.88881236|100.38693618|nodetail
ผบ.12605/2563|45/31|วันเสาร์ 1/2565 - 1|86 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|17.7|1183120.0|บางแม่นาง|บางใหญ่|นนทบุรี|121|95880|65/134|1  27/11/2564 โจทก์แถลงงดขาย 27/11/2564|2  18/12/2564 งดขาย 18/12/2564|3  08/01/2565 งดขาย 08/01/2565|4  29/01/2565 งดขาย 29/01/2565|5  19/02/2565 งดขาย 19/02/2565|6  12/03/2565 งดขาย 12/03/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.12605&law_suit_year=2563&Law_Court_ID=121&deed_no=95880&addrno=65/134|2022-03-09 23:57:33.184495|13.86405533|100.38689466|22000
ผบ.1853/2562|45/32|วันเสาร์ 1/2565 - 1|87 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|16.0|904800.0|บางบัวทอง|บางบัวทอง|นนทบุรี|121|85394|14/900|1  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|2  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|3  08/01/2565 งดขายไม่มีผู้สู้ราคา 08/01/2565|4  29/01/2565 งดขายไม่มีผู้สู้ราคา 29/01/2565|5  19/02/2565 งดขายไม่มีผู้สู้ราคา 19/02/2565|"6  12/03/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1853&law_suit_year=2562&Law_Court_ID=121&deed_no=85394&addrno=14/900|2022-03-09 23:57:36.593511|13.93636916|100.40515266|18000
ผบ.4108/2563|45/33|วันเสาร์ 1/2565 - 1|88 - 1|ห้องชุด|0|0|33.31|1572232.0|บางรักพัฒนา|บางบัวทอง|นนทบุรี|101|3040,185332,185333,185334,185335,185336|127/42|1  27/11/2564 ขายได้ 27/11/2564|2  18/12/2564 ขายได้ 27/11/2564|3  08/01/2565 ขายได้ 27/11/2564|4  29/01/2565 ขายได้ 27/11/2564|5  19/02/2565 ขายได้ 27/11/2564|6  12/03/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4108&law_suit_year=2563&Law_Court_ID=101&deed_no=3040,185332,185333,185334,185335,185336&addrno=127/42|2022-03-09 23:57:39.871702|13.88808398|100.41093399|
ผบ.4216/2561|45/34|วันเสาร์ 1/2565 - 1|89 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.0|1077250.0|บางแม่นาง|บางใหญ่|นนทบุรี|101|81001|67/214,%20%20%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9|1  27/11/2564 งดขาย 27/11/2564|2  18/12/2564 งดขาย 18/12/2564|3  08/01/2565 งดขาย 08/01/2565|4  29/01/2565 งดขาย 29/01/2565|5  19/02/2565 งดขาย 19/02/2565|"6  12/03/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4216&law_suit_year=2561&Law_Court_ID=101&deed_no=81001&addrno=67/214,%20%20%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9|2022-03-09 23:57:42.089259|13.8979793|100.366073|15000
พ.353/2559|45/35|วันเสาร์ 1/2565 - 1|90 - 1|ที่ดินว่างเปล่า|0|0|86.2|344800.0|บางคูรัด|บางบัวทอง|นนทบุรี|101|158045|-|1  27/11/2564 ขายได้ 27/11/2564|2  18/12/2564 ขายได้ 27/11/2564|3  08/01/2565 ขายได้ 27/11/2564|4  29/01/2565 ขายได้ 27/11/2564|5  19/02/2565 ขายได้ 27/11/2564|6  12/03/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BE.353&law_suit_year=2559&Law_Court_ID=101&deed_no=158045&addrno=-|2022-03-09 23:57:44.039752|13.92262137|100.34341145|4000
พ.353/2559|45/36|วันเสาร์ 1/2565 - 1|90 - 2|ที่ดินว่างเปล่า|0|0|85.4|341600.0|บางคูรัด|บางบัวทอง|นนทบุรี|101|158048|-|1  27/11/2564 ขายได้ 27/11/2564|2  18/12/2564 ขายได้ 27/11/2564|3  08/01/2565 ขายได้ 27/11/2564|4  29/01/2565 ขายได้ 27/11/2564|5  19/02/2565 ขายได้ 27/11/2564|6  12/03/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BE.353&law_suit_year=2559&Law_Court_ID=101&deed_no=158048&addrno=-|2022-03-09 23:57:46.270319|13.92280888|100.34355533|4000
ผบ.10046/2563|45/37|วันเสาร์ 1/2565 - 1|91 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|16.0|737340.0|ทวีวัฒนา|ไทรน้อย|นนทบุรี|121|13655|7/948|1  27/11/2564 ถอนการยึด 27/11/2564|2  18/12/2564 ถอนการยึด 18/12/2564|3  08/01/2565 ถอนการยึด 08/01/2565|4  29/01/2565 ถอนการยึด 29/01/2565|5  19/02/2565 ถอนการยึด 19/02/2565|6  12/03/2565 ถอนการยึด 12/03/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.10046&law_suit_year=2563&Law_Court_ID=121&deed_no=13655&addrno=7/948|2022-03-09 23:57:49.471702|13.94438865|100.34530018|15000
ผบ.4282/2562|45/38|วันเสาร์ 1/2565 - 1|92 - 1|ห้องชุด|0|0|33.51|3099650.0|ท่าทราย|เมืองนนทบุรี|นนทบุรี|101|29591,12871|9/90|1  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|2  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|3  08/01/2565 งดขายไม่มีผู้สู้ราคา 08/01/2565|4  29/01/2565 ขายได้ 29/01/2565|5  19/02/2565 ขายได้ 29/01/2565|6  12/03/2565 ขายได้ 29/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4282&law_suit_year=2562&Law_Court_ID=101&deed_no=29591,%2012871&addrno=9/90|2022-03-09 23:57:51.070707|13.87892636|100.49910151|26000
ผบ.4282/2562|45/39|วันเสาร์ 1/2565 - 1|92 - 1|ห้องชุด|0|0|34.37|3099650.0|ท่าทราย|เมืองนนทบุรี|นนทบุรี|101|29591,12871|9/91|1  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|2  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|3  08/01/2565 งดขายไม่มีผู้สู้ราคา 08/01/2565|4  29/01/2565 ขายได้ 29/01/2565|5  19/02/2565 ขายได้ 29/01/2565|6  12/03/2565 ขายได้ 29/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4282&law_suit_year=2562&Law_Court_ID=101&deed_no=29591,%2012871&addrno=9/91|2022-03-09 23:57:52.204248|13.87892636|100.49910151|26000
ผบ.4015/2562|45/40|วันเสาร์ 1/2565 - 1|93 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|63.5|2130613.5|พิมลราช|บางบัวทอง|นนทบุรี|101|165195|209/46|1  27/11/2564 ขายได้ 27/11/2564|2  18/12/2564 ขายได้ 27/11/2564|3  08/01/2565 ขายได้ 27/11/2564|4  29/01/2565 ขายได้ 27/11/2564|5  19/02/2565 ขายได้ 27/11/2564|6  12/03/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4015&law_suit_year=2562&Law_Court_ID=101&deed_no=165195&addrno=209/46|2022-03-09 23:57:53.948567|13.93669599|100.36067716|15000
