case_id|page|lot|sell_order|type_prop|size1|size2|size3|price|tumbon|aumper|province|Law_Court_ID|deed_no|addrno|bit_time1|bit_time2|bit_time3|bit_time4|bit_time5|bit_time6|link|timestamp|lat|long|eval_unit_price|eva_unit
ผบ.51/2563|50/14|วันเสาร์/2564 - 1|136 - 1|ห้องชุด|0|0|26.31|1226046.0|ตลาดขวัญ|เมืองนนทบุรี|นนทบุรี|106|3218|94/602|1  06/11/2564 งดขายไม่มีผู้สู้ราคา 06/11/2564|2  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|3  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|4  08/01/2565 ขายได้ 08/01/2565|5  29/01/2565 ขายได้ 08/01/2565|6  19/02/2565 ขายได้ 08/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.51&law_suit_year=2563&Law_Court_ID=106&deed_no=3218&addrno=94/602|2022-02-10 00:23:56.109582|13.83702673|100.50459957||8000
ผบ.725/2559|50/15|วันเสาร์/2564 - 1|137 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|16.0|856576.0|บางพูด(บ้านอ้อย)|ปากเกร็ด(ตลาดขวัญ)|นนทบุรี|101|158162|2/4|1  06/11/2564 ขายได้ 06/11/2564|2  27/11/2564 ขายได้ 06/11/2564|3  18/12/2564 ขายได้ 06/11/2564|4  08/01/2565 ขายได้ 06/11/2564|5  29/01/2565 ขายได้ 06/11/2564|6  19/02/2565 ขายได้ 06/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.725&law_suit_year=2559&Law_Court_ID=101&deed_no=158162&addrno=2/4|2022-02-10 00:23:57.579825|13.91128423|100.52052767||nodetail
ผบ.9395/2561|50/16|วันเสาร์/2564 - 1|138 - 1|ห้องชุด|0|0|34.37|1254937.5|ตลาดขวัญ(บางแพรก)|เมืองนนทบุรี(ตลาดขวัญ)|นนทบุรี|121|12402|98/278|1  06/11/2564 งดขายส่งประกาศมิชอบ 06/11/2564|2  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|3  18/12/2564 ขายได้ 18/12/2564|4  08/01/2565 ขายได้ 18/12/2564|5  29/01/2565 ขายได้ 18/12/2564|6  19/02/2565 ขายได้ 18/12/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.9395&law_suit_year=2561&Law_Court_ID=121&deed_no=12402&addrno=98/278|2022-02-10 00:23:59.218870|13.84276171|100.50985038||75000
ผบ.2595/2558|50/17|วันเสาร์/2564 - 1|140 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.0|516030.0|บางคูรัด|บางบัวทอง|นนทบุรี|101|109730|46/1276|1  06/11/2564 งดขาย 06/11/2564|2  27/11/2564 งดขาย 27/11/2564|3  18/12/2564 โจทก์แถลงงดขาย 18/12/2564|4  08/01/2565 งดขาย 08/01/2565|5  29/01/2565 โจทก์แถลงงดขาย 29/01/2565|6  19/02/2565 โจทก์แถลงงดขาย 19/02/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2595&law_suit_year=2558&Law_Court_ID=101&deed_no=109730&addrno=46/1276|2022-02-10 00:24:01.829897|13.92071461|100.34816318||15000
ผบ.3433/2563|50/18|วันเสาร์/2564 - 1|141 - 1|ห้องชุด|0|0|31.79|378301.0|เสาธงหิน|บางใหญ่|นนทบุรี|101|79102|165/38|1  06/11/2564 งดขายไม่มีผู้สู้ราคา 06/11/2564|2  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|3  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|4  08/01/2565 ขายได้ 08/01/2565|5  29/01/2565 ขายได้ 08/01/2565|6  19/02/2565 ขายได้ 08/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3433&law_suit_year=2563&Law_Court_ID=101&deed_no=79102&addrno=165/38|2022-02-10 00:24:03.557156|13.87709121|100.40047417||25000
พ.446/2563|50/19|วันเสาร์/2564 - 1|142 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|24.0|1729200.0|ละหาร|บางบัวทอง|นนทบุรี|901|106236|88/66|1  06/11/2564 งดขายไม่มีผู้สู้ราคา 06/11/2564|2  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|3  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|4  08/01/2565 ขายได้ 08/01/2565|5  29/01/2565 ขายได้ 08/01/2565|6  19/02/2565 ขายได้ 08/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BE.446&law_suit_year=2563&Law_Court_ID=901&deed_no=106236&addrno=88/66|2022-02-10 00:24:05.880795|13.92475679|100.43387973||18000
พ.446/2563|50/20|วันเสาร์/2564 - 1|142 - 2|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.0|1422000.0|ละหาร|บางบัวทอง|นนทบุรี|901|106237|88/67|1  06/11/2564 งดขายไม่มีผู้สู้ราคา 06/11/2564|2  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|3  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|4  08/01/2565 ขายได้ 08/01/2565|5  29/01/2565 ขายได้ 08/01/2565|6  19/02/2565 ขายได้ 08/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BE.446&law_suit_year=2563&Law_Court_ID=901&deed_no=106237&addrno=88/67|2022-02-10 00:24:09.180662|13.92478351|100.43382109||18000
ผบ.819/2563|50/21|วันเสาร์/2564 - 1|143 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|50.1|2155830.0|พิมลราช|บางบัวทอง|นนทบุรี|101|149883|99/21|1  06/11/2564 งดขาย 06/11/2564|2  27/11/2564 โจทก์แถลงงดขาย 27/11/2564|3  18/12/2564 โจทก์แถลงงดขาย 18/12/2564|4  08/01/2565 โจทก์แถลงงดขาย 08/01/2565|5  29/01/2565 โจทก์แถลงงดขาย 29/01/2565|6  19/02/2565 โจทก์แถลงงดขาย 19/02/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.819&law_suit_year=2563&Law_Court_ID=101&deed_no=149883&addrno=99/21|2022-02-10 00:24:11.959334|13.92659965|100.37845645||16000
ผบ.2225/2562|50/22|วันเสาร์/2564 - 1|144 - 1|ห้องชุด|0|0|29.26|1884344.0|ไทรม้า|เมืองนนทบุรี|นนทบุรี|501|8843|159/252|1  06/11/2564 ขายได้ 06/11/2564|2  27/11/2564 ขายได้ 06/11/2564|3  18/12/2564 ขายได้ 06/11/2564|4  08/01/2565 ขายได้ 06/11/2564|5  29/01/2565 ขายได้ 06/11/2564|6  19/02/2565 ขายได้ 06/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2225&law_suit_year=2562&Law_Court_ID=501&deed_no=8843&addrno=159/252|2022-02-10 00:24:13.756324|13.87091083|100.46969054||90000
ผบ.8679/2562|50/23|วันเสาร์/2564 - 1|145 - 1|ห้องชุด|0|0|25.62|1149945.0|บางกรวย|บางกรวย(บางใหญ่), บางกรวย|นนทบุรี|145|20001,36129,53291|119/17|1  06/11/2564 งดขายไม่มีผู้สู้ราคา 06/11/2564|2  27/11/2564 ขายได้ 27/11/2564|3  18/12/2564 ขายได้ 27/11/2564|4  08/01/2565 ขายได้ 27/11/2564|5  29/01/2565 ขายได้ 27/11/2564|6  19/02/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.8679&law_suit_year=2562&Law_Court_ID=145&deed_no=20001,36129,53291&addrno=119/17|2022-02-10 00:24:15.555220|13.81605013|100.45706907||21500
ผบ.513/2558|50/24|วันเสาร์/2564 - 1|146 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|31.4|1417750.0|บางรักพัฒนา|บางบัวทอง|นนทบุรี|101|131494|105/89|1  06/11/2564 งดขายส่งประกาศมิชอบ 06/11/2564|2  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|3  18/12/2564 ขายได้ 18/12/2564|4  08/01/2565 ขายได้ 18/12/2564|5  29/01/2565 ขายได้ 18/12/2564|6  19/02/2565 ขายได้ 18/12/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.513&law_suit_year=2558&Law_Court_ID=101&deed_no=131494&addrno=105/89|2022-02-10 00:24:18.504340|13.91586346|100.38337226||20000
ผบ.4213/2561|50/25|วันเสาร์/2564 - 1|147 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|1|41.6|10688130.0|ไทรม้า|เมืองนนทบุรี|นนทบุรี|10|239093|111/101|1  06/11/2564 งดขายส่งประกาศมิชอบ 06/11/2564|2  27/11/2564 งดขายส่งประกาศมิชอบ 27/11/2564|3  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|4  08/01/2565 งดขายไม่มีผู้สู้ราคา 08/01/2565|5  29/01/2565 ขายได้ 29/01/2565|6  19/02/2565 ขายได้ 29/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4213&law_suit_year=2561&Law_Court_ID=010&deed_no=239093&addrno=111/101|2022-02-10 00:24:20.651903|13.87733766|100.4663586||60000
ผบ.210/2562|50/26|วันเสาร์/2564 - 1|148 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|16.0|784600.0|ทวีวัฒนา|ไทรน้อย|นนทบุรี|503|13485|7/761|1  06/11/2564 ขายได้ 06/11/2564|2  27/11/2564 ขายได้ 06/11/2564|3  18/12/2564 ขายได้ 06/11/2564|4  08/01/2565 ขายได้ 06/11/2564|5  29/01/2565 ขายได้ 06/11/2564|6  19/02/2565 ขายได้ 06/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.210&law_suit_year=2562&Law_Court_ID=503&deed_no=13485&addrno=7/761|2022-02-10 00:24:23.097694|13.94380072|100.34688381||15000
ผบE.258/2563|50/27|วันเสาร์/2564 - 1|149 - 1|ห้องชุด|0|0|28.84|1255934.0|ไทรม้า|เมืองนนทบุรี|นนทบุรี|802|8801,139483|115/132|1  06/11/2564 งดขาย 06/11/2564|2  27/11/2564 งดขาย 27/11/2564|3  18/12/2564 งดขาย 18/12/2564|4  08/01/2565 งดขาย 08/01/2565|5  29/01/2565 งดขาย 29/01/2565|"6  19/02/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BAE.258&law_suit_year=2563&Law_Court_ID=802&deed_no=8801,139483&addrno=115/132|2022-02-10 00:24:25.167486|13.86868896|100.46839971||8800
ผบ.2455/2562|50/28|วันเสาร์/2564 - 1|150 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|16.0|973760.0|บางบัวทอง|บางบัวทอง|นนทบุรี|101|89775|%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,107/256|1  06/11/2564 โจทก์แถลงงดขาย 06/11/2564|2  27/11/2564 โจทก์แถลงงดขาย 27/11/2564|3  18/12/2564 โจทก์แถลงงดขาย 18/12/2564|4  08/01/2565 โจทก์แถลงงดขาย 08/01/2565|5  29/01/2565 โจทก์แถลงงดขาย 29/01/2565|6  19/02/2565 โจทก์แถลงงดขาย 19/02/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2455&law_suit_year=2562&Law_Court_ID=101&deed_no=89775&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,107/256|2022-02-10 00:24:28.113501|13.91558712|100.39335866||20000
ผบ.7188/2554|50/29|วันเสาร์/2564 - 1|151 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|2|50.0|2576000.0|ลำโพ|บางบัวทอง|นนทบุรี|107|143718|42|1  06/11/2564 งดขายไม่มีผู้สู้ราคา 06/11/2564|2  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|3  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|4  08/01/2565 งดขายไม่มีผู้สู้ราคา 08/01/2565|5  29/01/2565 งดขายไม่มีผู้สู้ราคา 29/01/2565|"6  19/02/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.7188&law_suit_year=2554&Law_Court_ID=107&deed_no=143718&addrno=42|2022-02-10 00:24:29.849152|13.96453846|100.40990757||5500
ผบ.5288/2561|50/30|วันเสาร์/2564 - 1|152 - 1|ห้องชุด|0|0|35.69|231985.0|บางรักพัฒนา|บางบัวทอง|นนทบุรี|13|47642|212/125|1  06/11/2564 ขายได้ 06/11/2564|2  27/11/2564 ขายได้ 06/11/2564|3  18/12/2564 ขายได้ 06/11/2564|4  08/01/2565 ขายได้ 06/11/2564|5  29/01/2565 ขายได้ 06/11/2564|6  19/02/2565 ขายได้ 06/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.5288&law_suit_year=2561&Law_Court_ID=013&deed_no=47642&addrno=212/125|2022-02-10 00:24:32.571786|13.89843534|100.43569422||16000
ผบ.2586/2563|50/31|วันเสาร์/2564 - 1|153 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|72.0|6192000.0|คลองพระอุดม|ปากเกร็ด|นนทบุรี|101|42252|99/68|1  06/11/2564 งดขายไม่มีผู้สู้ราคา 06/11/2564|2  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|3  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|4  08/01/2565 ขายได้ 08/01/2565|5  29/01/2565 ขายได้ 08/01/2565|6  19/02/2565 ขายได้ 08/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2586&law_suit_year=2563&Law_Court_ID=101&deed_no=42252&addrno=99/68|2022-02-10 00:24:34.330949|13.92526937|100.48681234||50000
ผบ.4486/2563|50/32|วันเสาร์/2564 - 1|154 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|14.0|844200.0|ปากเกร็ด|ปากเกร็ด|นนทบุรี|101|160651|67/239|1  06/11/2564 งดขายไม่มีผู้สู้ราคา 06/11/2564|2  27/11/2564 ขายได้ 27/11/2564|3  18/12/2564 ขายได้ 27/11/2564|4  08/01/2565 ขายได้ 27/11/2564|5  29/01/2565 ขายได้ 27/11/2564|6  19/02/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4486&law_suit_year=2563&Law_Court_ID=101&deed_no=160651&addrno=67/239|2022-02-10 00:24:38.257142|13.91166064|100.50156143||nodetail
ผบ.6136/2562|50/33|วันเสาร์/2564 - 1|155 - 1|ห้องชุด|0|0|31.08|2113440.0|บางกระสอ|เมืองนนทบุรี|นนทบุรี|704|26108-26111,138773,171425-171429,201659,220791-220796|1/888|1  06/11/2564 งดขายส่งประกาศมิชอบ 06/11/2564|2  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|3  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|4  08/01/2565 งดขายไม่มีผู้สู้ราคา 08/01/2565|5  29/01/2565 ขายได้ 29/01/2565|6  19/02/2565 ขายได้ 29/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.6136&law_suit_year=2562&Law_Court_ID=704&deed_no=26108-26111,138773,171425-171429,201659,220791-220796&addrno=1/888|2022-02-10 00:24:40.430765||||
ผบ.1443/2554|50/34|วันเสาร์/2564 - 1|156 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|21.7|1247442.5|บางบัวทอง|บางบัวทอง|นนทบุรี|101|114815|14/1792|1  06/11/2564 โจทก์แถลงงดขาย 06/11/2564|2  27/11/2564 โจทก์แถลงงดขาย 27/11/2564|3  18/12/2564 โจทก์แถลงงดขาย 18/12/2564|4  08/01/2565 โจทก์แถลงงดขาย 08/01/2565|5  29/01/2565 โจทก์แถลงงดขาย 29/01/2565|"6  19/02/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1443&law_suit_year=2554&Law_Court_ID=101&deed_no=114815&addrno=14/1792|2022-02-10 00:24:42.459598|13.93794479|100.4091575||20000
ผบ.2572/2561|50/35|วันเสาร์/2564 - 1|157 - 1|ห้องชุด|0|0|36.0|435600.0|ปากเกร็ด|ปากเกร็ด|นนทบุรี|202|58294,167736,167737|140/180|1  06/11/2564 งดขายส่งประกาศมิชอบ 06/11/2564|2  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|3  18/12/2564 ขายได้ 18/12/2564|4  08/01/2565 ขายได้ 18/12/2564|5  29/01/2565 ขายได้ 18/12/2564|6  19/02/2565 ขายได้ 18/12/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2572&law_suit_year=2561&Law_Court_ID=202&deed_no=58294,%20167736,%20167737&addrno=140/180|2022-02-10 00:24:46.512374|13.91112594|100.49523028||nodetail
